name,popularity,track_number,duration_ms,explicit,added_at,artist_name,artist_followers,artist_popularity,genres,main_genre,main_album,release_date,album_tracks_number,station,followers,snapshot_id
באה מנוחה ליגע,2,5,198973,False,2022-01-01T04:24:51Z,Sarid Trio,281,7,[],other,טוב ללכת בדרכים,1964-01-01,16,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
יצאנו אט,3,6,180160,False,2022-01-01T04:21:20Z,Yaffa Yarkoni,3579,31,['classic israeli pop'],pop,השירים שלי,1994-05-06,20,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אלעד ירד אל הירדן,2,17,163066,False,2022-01-01T04:18:37Z,שלישיית המעפיל,191,10,[],other,שלישיית המעפיל חוגגת חמישים,2015-06-01,42,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
כי הנה הסתיו עבר,5,1,228826,False,2022-01-01T04:08:16Z,Yehoram Gaon,38628,39,"['classic israeli pop', 'sefardi']",pop,פסח,1973-01-01,35,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
ציפורים נודדות,23,8,175800,False,2022-01-01T04:05:08Z,Haparvarim,7633,34,"['classic israeli pop', 'israeli rock']",pop,יש לי אהבה,1968-01-01,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
בך לא נוגע,45,5,204213,False,2022-01-01T04:04:45Z,Yehudit Ravitz,87411,48,"['classic israeli pop', 'israeli rock']",pop,געגוע,2000-01-01,13,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אהבת פועלי הבניין,23,7,166000,False,2022-01-01T03:52:39Z,Shlishiyat gesher hayarkon,3500,24,['classic israeli pop'],pop,אהבה ראשונה,1994-01-01,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
נועה,2,17,282372,False,2022-01-01T03:27:17Z,Tamar Giladi,168,13,[],other,בלוז לנעמי,2011-06-24,17,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
בואי נעשה לנו חג,27,7,199853,False,2022-01-01T03:19:19Z,Yigal Bashan,21866,36,['classic israeli pop'],pop,יגאל בשן וחברים טובים (יש לי ציפור קטנה בלב),1975-01-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
היום היום,21,7,229506,False,2022-01-01T03:06:16Z,Pikud Merkaz Trio,21,8,[],other,אחרי לצנחנים,1972-01-01,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אף אחד לא קם,13,7,389600,False,2022-01-01T03:04:11Z,HaGashash HaHiver,11284,32,['classic israeli pop'],pop,מס. 13,1992-01-01,9,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
חופשי ומאושר,23,8,173760,False,2022-01-01T03:04:08Z,Boaz Sharabi,12411,35,"['classic israeli pop', 'israeli singer-songwriter', 'mizrahi']",pop,את לי לילה,1993-01-01,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
נערה ממש אוצר,19,1,199800,False,2022-01-01T02:55:22Z,Aliza Azikri,464,11,['classic israeli pop'],pop,נערה ממש אוצר,1967-01-01,16,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אולי עוד קיץ,19,16,277600,False,2022-01-01T02:35:22Z,חלב ודבש,347,28,['classic israeli pop'],pop,להיטי הזהב,1995,18,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
הצליל המציל,11,1,187480,False,2022-01-01T02:22:29Z,Peter Roth,2155,23,['israeli singer-songwriter'],singer-songwriter,הצליל המציל,2021-04-04,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אני מת,16,8,177000,False,2022-01-01T02:13:06Z,Lehakat Pikud Darom,5297,21,['classic israeli pop'],pop,מעוז א' א',1970,20,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
החיים היפים,11,4,179133,False,2022-01-01T02:13:54Z,Lehakat HaNachal,13276,32,['classic israeli pop'],pop,המופע ה-21,1969,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
לונדון,30,1,282933,False,2022-01-01T02:08:44Z,Chava Alberstein,98757,46,"['classic israeli pop', 'israeli singer-songwriter']",pop,לונדון,1989-08-01,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
London,6,11,213025,False,2022-01-01T02:08:32Z,Sweet Little Band,43477,57,"[""children's music"", 'musica para ninos']",other,Chava Alberstein For Babies,2011-03-31,14,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
רק החיים,30,1,210826,False,2022-01-01T02:02:35Z,Lea Shabat,1048,30,['israeli singer-songwriter'],singer-songwriter,חום שאתה מחפש,1990-11-01,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
יש לי סימפטיה,19,1,247160,False,2022-01-01T02:01:25Z,Nurit Galron,32647,35,"['classic israeli pop', 'israeli rock']",pop,סימפטיה,1982-11-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
ציף ציף מעל הרציף,20,1,188493,False,2022-01-01T01:50:30Z,Dani Litani,10030,31,"['classic israeli pop', 'israeli rock']",pop,יחס חם (Reissue),1978-03-01,18,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
לשיר בקול ערב,4,12,205008,False,2022-01-01T01:41:30Z,Tzliley Hakerem,1139,18,[],other,שירים שאהבנו חלק א,2017-12-12,13,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
ילדי הירח,37,8,231466,False,2022-01-01T01:34:26Z,Tuned Tone,34404,32,"['classic israeli pop', 'israeli rock']",pop,צליל מכוון,1979-01-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
הטבעת נפלה - בהופעה,2,9,266413,False,2022-01-01T01:29:46Z,Korin Allal,19236,35,"['classic israeli pop', 'israeli rock']",pop,לתמונה נוספו המון צבעים (בהופעה),2014-07-22,14,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
הנני כאן,32,1,268560,False,2022-01-01T01:03:48Z,Yehoram Gaon,38628,39,"['classic israeli pop', 'sefardi']",pop,אני ירושלמי,1971-05-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אהבה אסורה,23,10,241426,False,2022-01-01T01:01:14Z,Zehava Ben,31947,43,"['classic israeli pop', 'israeli mediterranean', 'mizrahi']",pop,הביתה לחזור,1998-09-09,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
עוד אשיר ואנגן,10,4,262613,False,2022-01-01T00:53:59Z,Ahuva Ozeri,12902,34,"['classic israeli pop', 'mizrahi']",pop,ילדה קטנה על המזח,2004-01-01,9,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
דברים שרציתי לומר,37,9,272800,False,2022-01-01T00:52:12Z,Yehuda Poliker,126693,42,"['classic israeli pop', 'israeli rock']",pop,הופעה חיה בקיסריה (Live),1997-02-01,31,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
כמה פעמים,23,1,263440,False,2022-01-01T00:29:05Z,Rafi Perski,871,19,['israeli rock'],rock,כמה פעמים ספרת עד עשר,1989-11-01,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אל תלכי מכאן,19,2,238000,False,2022-01-01T00:28:22Z,Yossi Banai,30024,36,['classic israeli pop'],pop,אם נדע לאהוב - משירי ז'אק ברל,1984-01-01,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
שיר של יום חולין,35,2,216786,False,2022-01-01T00:19:17Z,Ilanit,5326,32,['classic israeli pop'],pop,ארבע אחרי הצהריים (חלק ב׳),2009-09-01,51,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
את חרותי - Live Version,21,11,199480,False,2022-01-01T00:16:06Z,Chava Alberstein,98757,46,"['classic israeli pop', 'israeli singer-songwriter']",pop,בתכנית יחיד חלק א' (Live),1971-01-01,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
שלג על עירי - חורף,25,2,182360,False,2022-01-01T00:08:35Z,Ruchama Raz,4768,36,"['classic israeli pop', 'sefardi']",pop,רקפת,1977-01-01,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
ערב של שושנים,45,1,150870,False,2022-01-01T00:03:09Z,Jane Bordeaux,102261,50,"['classic israeli pop', 'israeli indie', 'israeli pop']",pop,ערב של שושנים,2018-04-09,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
Layla Shel Kochavim,19,3,213995,False,2021-12-31T23:59:38Z,Arik Einstein,365875,53,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",pop,Shablul,1970,15,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
איש גדול,11,5,179400,False,2021-12-31T23:47:39Z,Shovevey Zion,58,6,[],other,שובבי ציון,1971-01-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
לך איתה,18,11,247266,False,2021-12-31T23:37:50Z,Ilana Rovina,126,11,[],other,שני הצדדים,1995,14,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
כותל המזרח,17,10,197306,False,2021-12-31T23:34:36Z,Aviva Avidan,2846,23,['mizrahi'],other,פילפל,1993-01-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
עוד יהיה לי,32,6,286733,False,2021-12-31T23:29:48Z,Margalit Tzan'ani,7847,36,"['classic israeli pop', 'mizrahi']",pop,מנטה,1989-01-01,15,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
יום יבוא,32,7,258600,False,2021-12-31T23:21:14Z,Uzi Fux,330,25,"['classic israeli pop', ""muzika l'yeladim""]",pop,אל תקרא לי שחור,1972-01-01,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
Let's Go Wild,2,3,264986,False,2021-12-31T23:01:39Z,שרי,142,20,[],other,שרי - הלהיטים הגדולים,2019-07-24,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
Fresh,16,1,173836,False,2021-12-31T22:57:38Z,Eden Ben Zaken,405530,56,"['israeli mediterranean', 'israeli pop']",pop,Fresh,2018-08-30,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
טרילילי טרללה,55,1,203048,False,2021-12-31T22:55:04Z,Noa Kirel,268647,56,['israeli pop'],pop,טרילילי טרללה,2021-06-21,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
היו זמנים,31,5,199170,False,2021-12-31T22:44:32Z,Karolina,34053,40,"['classic israeli pop', 'israeli pop']",pop,צו השעה - צו שני,2020-10-27,20,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
בלילה,24,3,200985,False,2021-12-31T22:42:21Z,Eyal Golan,586025,60,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",pop,נכון לתמיד,2018-03-19,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
דרך הכורכר,38,6,271493,False,2021-12-31T22:35:19Z,Arik Sinai,36242,37,['classic israeli pop'],pop,אריק סיני,1980-04-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
גוביינא,15,4,242546,False,2021-12-31T22:32:36Z,Gazoz,60701,37,"['classic israeli pop', 'israeli rock']",pop,גזוז,1979-01-01,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
Oh My Life,51,10,205333,False,2021-12-31T22:23:29Z,ECHO,8799,45,['israeli hip hop'],hip,Hamefakedet - Dismissed (Original Soundtrack),2021-05-20,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
פלונטר,47,1,181747,False,2021-12-31T22:17:08Z,Hatikva 6,148053,48,"['israeli hip hop', 'israeli pop']",hip,פלונטר,2021-08-02,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אם תרצי,55,1,176000,False,2021-12-31T22:14:53Z,Hanan Ben Ari,414545,56,['israeli pop'],pop,אם תרצי,2020-02-26,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אמיר ואני,10,11,195562,False,2021-12-31T22:06:33Z,Yaldey Bet Haetz,2293,26,"[""muzika l'yeladim""]",other,ילדי בית העץ 2,2016-12-05,28,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
Only for a Moment,54,2,168213,False,2021-12-31T21:50:50Z,Lola Marsh,113018,56,"['israeli indie', 'new americana']",other,Someday Tomorrow Maybe,2020-01-24,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אני אוהב אותך,29,3,246000,False,2021-12-31T21:46:20Z,The Friends of Natasha,43734,43,"['classic israeli pop', 'israeli rock']",pop,שינויים בהרגלי הצריחה,1991-11-27,13,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
"חתול, מפלצת",32,4,263000,False,2021-12-31T21:39:58Z,Rami Fortis,49225,42,"['classic israeli pop', 'israeli rock']",pop,סיפורים מהקופסא,1988-12-07,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
מה יש לך?,34,1,185888,False,2021-12-31T21:36:54Z,Noy Fadlon,39876,40,['israeli mediterranean'],other,מה יש לך?,2021-07-06,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
ג'וני,49,1,184356,False,2021-12-31T21:25:58Z,Bar Tzabary,6877,42,['israeli pop'],pop,ג'וני,2020-07-03,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
מכתב לאחי,46,15,214066,False,2021-12-31T21:22:22Z,Elai Botner,98868,48,['israeli pop'],pop,עילי בוטנר,2010,15,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
מחכה,46,2,247773,False,2021-12-31T19:56:46Z,Rita,31699,45,"['classic israeli pop', 'israeli pop']",pop,רמזים,2008-01-14,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
באתי להציל אותך,58,1,187352,False,2021-12-31T21:15:42Z,Agam Buhbut,133458,49,['israeli mediterranean'],other,באתי להציל אותך,2021-10-26,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
אדוני,31,1,236213,False,2021-12-31T21:12:14Z,Roni Duani,6622,32,"['festigal', 'israeli pop']",pop,לא עוצרת,2006-01-01,13,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
תראו אותי,39,9,197546,False,2021-12-31T21:07:08Z,Mofa Haarnavot Shel Dr. Kasper,11301,35,['israeli rock'],rock,הו הו,1995-01-09,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
לילות של ירח מלא,34,1,242360,False,2021-12-31T21:04:30Z,Eran Tzur,11086,34,['israeli rock'],rock,תכלית בתחתית,2000-03-20,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
סמוראי,46,6,365386,False,2021-12-31T20:54:18Z,Ravid Plotnik,179632,58,"['israeli hip hop', 'israeli trap']",hip,ועכשיו לחלק האומנותי,2019-06-30,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
Cry for me,12,5,155386,False,2021-12-31T20:37:06Z,Ester Rada,28992,34,['israeli singer-songwriter'],singer-songwriter,Different Eyes,2017-08-01,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
יצאנו לרקוד,43,7,288680,False,2021-12-31T20:27:25Z,HaDorbanim,26607,37,['israeli pop'],pop,קובי,2003-01-01,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
Ani Rotse Lazuz (feat. Tomer Yosef),13,6,262493,False,2021-12-31T20:21:21Z,Boom Pam,8084,34,"['balkan brass', 'gypsy fusion', 'turkish psych']",other,Puerto Rican Nights,2008-02-27,11,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
תן לי מנגינה,40,1,274764,False,2021-12-31T20:16:22Z,Hadag Nahash,145793,47,"['israeli hip hop', 'jewish hip hop']",hip,שותפים בעם,2016-03-02,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
רכבת לילה,38,6,220800,False,2021-12-31T20:11:48Z,Mashina,121215,46,"['classic israeli pop', 'israeli rock']",pop,משינה,1985-11-01,10,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
ROKEDET,30,23,257664,False,2021-12-31T20:02:37Z,Offer Nissim,78669,53,"['circuit', 'tribal house', 'vocal house']",other,Love,2017-12-12,24,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
ג'סיקה,32,4,201026,False,2021-12-31T19:52:30Z,Ethnix,28186,39,"['classic israeli pop', 'mizrahi']",pop,אדם ונחש,1993,12,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
לא יוצא למסיבות,48,1,199322,False,2021-12-31T19:47:35Z,Mergui,114583,51,['israeli pop'],pop,לא יוצא למסיבות,2020-04-28,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
בית משוגעים,58,1,169848,False,2021-12-31T19:45:47Z,Ran Danker,32840,51,"['festigal', 'israeli pop']",pop,בית משוגעים,2021-03-03,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
עוד ארון אחד,33,5,269333,False,2021-12-31T19:35:25Z,Hayehudim,71244,39,"['classic israeli pop', 'israeli rock']",pop,מציאות נפרדת,1995-01-08,15,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
הכי קרוב אלייך,49,1,231242,False,2021-12-31T19:34:01Z,Elai Botner,98868,48,['israeli pop'],pop,הכי קרוב אלייך,2018-05-30,1,kan_gimel,911,MjM3OTU5LDQ4NzMzN2JkMGYyYzY3OGU2YWMzN2MyODY3ODRiN2NkNTZlNzViYWI=
Apache,60,9,174186,False,2021-12-26T04:52:52Z,The Shadows,200327,53,"['adult standards', 'brill building pop', 'british invasion', 'merseybeat', 'rock-and-roll', 'rockabilly']",pop,Another String of Hot Hits (And More!),1987-10-05,20,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
החיים יפים,2,5,176106,False,2021-12-26T03:54:31Z,Lehakat HaNachal,13276,32,['classic israeli pop'],pop,"להקת הנח""ל",2000-01-01,16,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
הטלפון,14,11,266893,False,2021-12-26T03:46:27Z,HaGashash HaHiver,11284,32,['classic israeli pop'],pop,הגשש החיוור מס. 2,1992-03-10,11,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
נאסף תשרי (מת אב ומת אלול),22,5,361360,False,2021-12-26T03:26:38Z,Svika Pick,19402,31,['classic israeli pop'],pop,מוסיקה,1978-12-01,11,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
Chofim,8,2,176706,False,2021-12-26T03:24:20Z,HaGevatron,11982,34,"['classic israeli pop', 'judaica', 'messianic praise']",pop,Sharim Mechof Lechof,1980-01-01,12,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
צעיר לנצח - מתוך המופע המשותף 2021,27,1,282004,False,2021-12-25T22:03:13Z,Rita,31699,45,"['classic israeli pop', 'israeli pop']",pop,צעיר לנצח (מתוך המופע המשותף 2021),2021-12-19,1,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
After The Fall - Instrumental Version,31,7,209426,False,2021-12-26T00:53:28Z,Incognito,145146,54,"['brit funk', 'modern funk']",funk,100º And Rising,1995-01-01,13,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
קטן זה הכי כיף בעולם,29,8,206720,False,2021-12-26T00:48:42Z,Hi Five,913,30,['festigal'],other,פסטיגל 1998,1998-12-01,10,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
זה כבר כאן,2,10,206440,False,2021-12-26T00:40:44Z,Hi Five,913,30,['festigal'],other,האחרון,1972-01-01,35,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
Give Me A Hifive,3,7,166666,False,2021-12-26T00:31:11Z,Hi Five,913,30,['festigal'],other,האחרון,1972-01-01,35,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
כולם רוקדים עכשיו,39,17,235760,False,2021-12-26T00:03:09Z,Hi Five,913,30,['festigal'],other,האחרון,1972-01-01,35,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
שיר לשירה,38,14,300933,False,2021-12-25T23:56:55Z,Miri Mesika,117995,46,['israeli pop'],pop,מירי מסיקה,2005-01-01,14,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
הגעגוע,15,7,245400,False,2021-12-25T23:38:14Z,Yonatan Razel,25766,39,['jewish pop'],pop,בין הצלילים,2012-12-09,12,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
